title,price,location,rooms,size_sqm,url
Siebenbrunnengasse 44 - Exklusives Wohngefühl im Herzen von Margareten,€ 487.200,"Wien, 05. Bezirk, Margareten",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/siebenbrunnengasse-44-exklusives-wohngefuehl-im-herzen-von-margareten-1924524393/
Toll geschnittene Drei-Zimmer-Wohnung mit Wohlfühl- und Ausbaupotenzial in Margareten,€ 349.900,"Wien, 05. Bezirk, Margareten",3,76,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/toll-geschnittene-drei-zimmer-wohnung-mit-wohlfuehl-und-ausbaupotenzial-in-margareten-1081601905/
Anleger- Maisonette mit Garage- Urban wohnen mit Top Anbindung!,€ 300.000,"Wien, 20. Bezirk, Brigittenau",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/anleger-maisonette-mit-garage-urban-wohnen-mit-top-anbindung-1224314121/
Urban JUNGLE: INNENHOFRUHELAGE mit schönem GRÜNBLICK - Balkonanbau möglich,€ 448.000,"Wien, 03. Bezirk, Landstraße",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/urban-jungle-innenhofruhelage-mit-schoenem-gruenblick-balkonanbau-moeglich-1320511652/
Hochwertig sanierte Altbauwohnung mit idealer Anbindung an U4 & U1,€ 510.000,"Wien, 04. Bezirk, Wieden",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1040-wieden/hochwertig-sanierte-altbauwohnung-mit-idealer-anbindung-an-u4-u1-938474235/
Schönbrunner Straße 60 - Elegante Altbau-Stadtresidenzen,€ 549.000,"Wien, 05. Bezirk, Margareten",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/schoenbrunner-strasse-60-elegante-altbau-stadtresidenzen-974820267/
"""Adam und Eva"" - Wohnung in ausgezeichneter Lage!",€ 355.000,"Wien, 03. Bezirk, Landstraße",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/-adam-und-eva-wohnung-in-ausgezeichneter-lage-1397974010/
Komplett sanierter Erstbezug+ Helle + ruhige + 3 Zimmer + Dachgeschoss Maisonette + Klimaanlage+ in renoviertem Jahrhundertwendehaus + 4.Liftstock+ Kellerabteil +U4 Friedensbrücke+ Augartennähe+ D,€ 468.995,"Wien, 20. Bezirk, Brigittenau",3,89,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/komplett-sanierter-erstbezug-helle-ruhige-3-zimmer-dachgeschoss-maisonette-klimaanlage-in-renoviertem-jahrhundertwendehaus-4-liftstock-kellerabteil-u4-friedensbruecke-augartennaehe-d-1311549221/
"Moderne 67m² Wohnung mit franz. Balkon in 1030 Wien - WG geeignet, nur 420.000 EUR!",€ 420.000,"Wien, 03. Bezirk, Landstraße",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/moderne-67m-wohnung-mit-franz-balkon-in-1030-wien-wg-geeignet-nur-420-000-eur-1366270158/
Urbanes Wohnen nahe Theater & Mariahilfer Straße,€ 499.900,"Wien, 06. Bezirk, Mariahilf",3,97,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/urbanes-wohnen-nahe-theater-mariahilfer-strasse-1626866040/
3-Zimmer-Wohnung mit Loggia - innenhofseitig & direkt bei der U6 Dresdnerstraße,€ 299.000,"Wien, 20. Bezirk, Brigittenau",3,82,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/3-zimmer-wohnung-mit-loggia-innenhofseitig-direkt-bei-der-u6-dresdnerstrasse-1467187995/
Gepflegte 3 Zimmer Wohnung mit LIft neben dem Botanischen Garten -- noch bis Juni 2026 vermietet,€ 325.000,"Wien, 03. Bezirk, Landstraße",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/gepflegte-3-zimmer-wohnung-mit-lift-neben-dem-botanischen-garten-noch-bis-juni-2026-vermietet-652319994/
Sonnige 3-Zimmer Neubau-Loggia-Wohnung im 5. Liftstock - U1-Nähe!,€ 519.000,"Wien, 04. Bezirk, Wieden",3,64,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1040-wieden/sonnige-3-zimmer-neubau-loggia-wohnung-im-5-liftstock-u1-naehe-1741376044/
Wohnen nahe Schloss Belvedere - Gemütliche 2-3-Zimmer-Wohnung mit perfekter Infrastruktur!,€ 298.000,"Wien, 03. Bezirk, Landstraße",3,60,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/wohnen-nahe-schloss-belvedere-gemuetliche-2-3-zimmer-wohnung-mit-perfekter-infrastruktur-1560232453/
*Sanierungsbedürftiger Familien- oder Pärchenhit in den Innenhof mit Loggia bei U6 Dresdner Straße* Ab sofort verfügbar*,€ 271.500,"Wien, 20. Bezirk, Brigittenau",3,72,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-sanierungsbeduerftiger-familien-oder-paerchenhit-in-den-innenhof-mit-loggia-bei-u6-dresdner-strasse-ab-sofort-verfuegbar-2125349533/
PRUNKSTÜCK - BJ 1900 - Saniert - 3 Zimmer - ca. 79m² NFL - 1.Liftstock - Parkblick - Ruhelage,€ 499.000,"Wien, 03. Bezirk, Landstraße",3,79,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/prunkstueck-bj-1900-saniert-3-zimmer-ca-79m-nfl-1-liftstock-parkblick-ruhelage-1172968314/
Betongold - sichere Kapitalanlage im Herzen der Stadt mit Zukunftspotenzial,€ 549.000,"Wien, 06. Bezirk, Mariahilf",3,90,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/betongold-sichere-kapitalanlage-im-herzen-der-stadt-mit-zukunftspotenzial-1052140309/
Helle 3-Zimmer-Wohnung mit Stil und Charme | kernsaniert!!,€ 309.000,"Wien, 05. Bezirk, Margareten",3,61,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/helle-3-zimmer-wohnung-mit-stil-und-charme-kernsaniert-1086196644/
URBAN DAHEIM | BAUFELD 13,€ 539.000,"Wien, 03. Bezirk, Landstraße",3,73,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/urban-daheim-baufeld-13-1881803573/
3-Zimmer-Wohnung mit Loggia - Viel Potenzial in Toplage des 5. Bezirks,€ 359.000,"Wien, 05. Bezirk, Margareten",3,62,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/3-zimmer-wohnung-mit-loggia-viel-potenzial-in-toplage-des-5-bezirks-2117455580/
Cityapartment nahe U3 Schlachthausgasse - Charmanter Altbau in Ruhelage,€ 499.000,"Wien, 03. Bezirk, Landstraße",3,75,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/cityapartment-nahe-u3-schlachthausgasse-charmanter-altbau-in-ruhelage-1675960605/
3 Zimmerwohnung in saniertem Wohnhaus perfekt gelegen mit Loggia,€ 280.000,"Wien, 20. Bezirk, Brigittenau",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/3-zimmerwohnung-in-saniertem-wohnhaus-perfekt-gelegen-mit-loggia-1194139236/
"Wunderschöne 3-Zimmerwohnung mit Loggia, Nähe Parkanlage Gaußplatz",€ 489.000,"Wien, 20. Bezirk, Brigittenau",3,73,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/wunderschoene-3-zimmerwohnung-mit-loggia-naehe-parkanlage-gaussplatz-948319411/
"Ruhige, helle 3-4-Zimmer-Wohnung mit Südloggia, 2. Liftstock, Garage und neuer Gebäudehülle",€ 400.000,"Wien, 05. Bezirk, Margareten",3,95,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/ruhige-helle-3-4-zimmer-wohnung-mit-suedloggia-2-liftstock-garage-und-neuer-gebaeudehuelle-2115185948/
CHARMANT & PERFEKT ZUM WOHLFÜHLEN UND ENTSPANNEN,€ 449.000,"Wien, 03. Bezirk, Landstraße",3,80,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/charmant-perfekt-zum-wohlfuehlen-und-entspannen-1359780282/
KOMPAKTE 3-Zimmer-Wohnung in bester WOHNRUHELAGE!,€ 348.000,"Wien, 20. Bezirk, Brigittenau",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/kompakte-3-zimmer-wohnung-in-bester-wohnruhelage-1745934659/
direkt an der U-Bahn - dein Projekt - Innenhof Ruhelage - sonnige Loggia - Millennium City u. technische Fachhochschule ums Eck - Donauinsel,€ 249.950,"Wien, 20. Bezirk, Brigittenau",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/direkt-an-der-u-bahn-dein-projekt-innenhof-ruhelage-sonnige-loggia-millennium-city-u-technische-fachhochschule-ums-eck-donauinsel-894009618/
Sanierungsbedürftige Wohnung in Bestlage,€ 399.000,"Wien, 06. Bezirk, Mariahilf",3,72,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/sanierungsbeduerftige-wohnung-in-bestlage-1249794772/
Süd-Ost-Westgarten-Wohnung mit drei Zimmern URBAN DAHEIM | BAUFELD 13,€ 513.000,"Wien, 03. Bezirk, Landstraße",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/sued-ost-westgarten-wohnung-mit-drei-zimmern-urban-daheim-baufeld-13-1789590706/
Wohnen in bester Lage,€ 476.000,"Wien, 08. Bezirk, Josefstadt",3,68,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1080-josefstadt/wohnen-in-bester-lage-1823013857/
TOP 3-ZIMMER WHG 5. LIFTSTOCK,€ 499.000,"Wien, 09. Bezirk, Alsergrund",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/top-3-zimmer-whg-5-liftstock-1192295186/
3-Zimmer-Anlageobjekt mit zwei Balkonen | URBAN DAHEIM | BAUFELD 13,€ 542.000,"Wien, 03. Bezirk, Landstraße",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/3-zimmer-anlageobjekt-mit-zwei-balkonen-urban-daheim-baufeld-13-2015076352/
Anlegerhit: Drei-Zimmer-Wohnung mit zwei Balkonen | URBAN DAHEIM | BAUFELD 13,€ 498.000,"Wien, 03. Bezirk, Landstraße",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/anlegerhit-drei-zimmer-wohnung-mit-zwei-balkonen-urban-daheim-baufeld-13-1151520885/
Top-Rendite: Mieten-Pool-Konzept in Trend-Projekt | Wohnung unbefristet vermietet,€ 346.357,"Wien, 02. Bezirk, Leopoldstadt",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/top-rendite-mieten-pool-konzept-in-trend-projekt-wohnung-unbefristet-vermietet-961759932/
"Trend-Projekt in Top-Lage ""Kurzzeitmiete mit Betreibermodell""",ab € 146.140,"Wien, 02. Bezirk, Leopoldstadt",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1020-leopoldstadt/trend-projekt-in-top-lage-kurzzeitmiete-mit-betreibermodell-1449753626/
++NEU++ Außergewöhnliche 3-Zimmer Neubauwohnung mit Balkon,€ 429.000,"Wien, 20. Bezirk, Brigittenau",3,61,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-neu-aussergewoehnliche-3-zimmer-neubauwohnung-mit-balkon-2002018509/
++NEU++ Stilvolle 3-Zimmer Altbauwohnung mit Balkon,€ 549.000,"Wien, 20. Bezirk, Brigittenau",3,83,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-neu-stilvolle-3-zimmer-altbauwohnung-mit-balkon-2097129345/
++NEU++ Charmante 3-Zimmer Altbauwohnung mit Balkon,€ 529.000,"Wien, 20. Bezirk, Brigittenau",3,82,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-neu-charmante-3-zimmer-altbauwohnung-mit-balkon-987419609/
++NEU++ Großartige 3-Zimmer Altbauwohnung mit Balkon,€ 499.000,"Wien, 20. Bezirk, Brigittenau",3,76,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-neu-grossartige-3-zimmer-altbauwohnung-mit-balkon-1713526644/
++NEU++ Charmante 3-Zimmer Altbauwohnung mit Balkon,€ 489.000,"Wien, 20. Bezirk, Brigittenau",3,75,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-neu-charmante-3-zimmer-altbauwohnung-mit-balkon-2139789688/
Anlagewohnung mit bestehendem Mietverhältnis - befristet bis 31.01.2032,€ 350.000,"Wien, 05. Bezirk, Margareten",3,80,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/anlagewohnung-mit-bestehendem-mietverhaeltnis-befristet-bis-31-01-2032-1043325010/
LEER I 3 Zimmer I U-Bahn I Klosterneuburger str. I SANIERUNGSBEDÜRFTIG,€ 199.000,"Wien, 20. Bezirk, Brigittenau",3,60,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/leer-i-3-zimmer-i-u-bahn-i-klosterneuburger-str-i-sanierungsbeduerftig-1230526712/
Kernsanierte 3-Zimmer-Wohnung Nähe Augarten,€ 545.000,"Wien, 02. Bezirk, Leopoldstadt",3,72,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/kernsanierte-3-zimmer-wohnung-naehe-augarten-1737111766/
Max-Winter-Platz 18,ab € 239.000,"Wien, 02. Bezirk, Leopoldstadt",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1020-leopoldstadt/max-winter-platz-18-689983109/
Exklusives Wohnen im revitalisierten Eckzinshaus - Leibenfrostgasse 8,ab € 375.000,"Wien, 04. Bezirk, Wieden",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1040-wieden/exklusives-wohnen-im-revitalisierten-eckzinshaus-leibenfrostgasse-8-937348847/
Altbau-Juwel an der Grenze zur Innenstadt - Wohnen in Toplage zwischen Museumsquartier und Naschmarkt - zu kaufen in 1060 Wien,€ 524.000,"Wien, 06. Bezirk, Mariahilf",3,75,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/altbau-juwel-an-der-grenze-zur-innenstadt-wohnen-in-toplage-zwischen-museumsquartier-und-naschmarkt-zu-kaufen-in-1060-wien-2079218777/
**Hannovermarkt** Renovation Opportunity: 3-Room Period Apartment with Airbnb Potential,€ 258.900,"Wien, 20. Bezirk, Brigittenau",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-hannovermarkt-renovation-opportunity-3-room-period-apartment-with-airbnb-potential-1751795036/
"Vivienne: Lichtdurchflutete 2,5-Zimmer-Wohnung mit Top-Anbindung im 5. Bezirk",€ 535.000,"Wien, 05. Bezirk, Margareten",3,60,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/vivienne-lichtdurchflutete-2-5-zimmer-wohnung-mit-top-anbindung-im-5-bezirk-2105055759/
Provisionsfreier hochwertiger Neubau mit klarer Architektur & Komfort,€ 544.000,"Wien, 20. Bezirk, Brigittenau",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/provisionsfreier-hochwertiger-neubau-mit-klarer-architektur-komfort-1685637604/
"Weißgerberviertel: Beste Lage, viel Potenzial, fairer Preis!",€ 430.000,"Wien, 03. Bezirk, Landstraße",3,73,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/weissgerberviertel-beste-lage-viel-potenzial-fairer-preis-1457359737/
"Helle, befristet vermietete Altbauwohnung mit Terrasse und Fernblick - Verkauf im digitalen Angebotsverfahren immo-live",€ 324.900,"Wien, 02. Bezirk, Leopoldstadt",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/helle-befristet-vermietete-altbauwohnung-mit-terrasse-und-fernblick-verkauf-im-digitalen-angebotsverfahren-immo-live-2017233976/
Gut aufgeteilte Wohnung mit Balkon | KFZ Stellplatz | Klimaanlage | Nähe U-Bahn U4 & 57a,€ 419.000,"Wien, 06. Bezirk, Mariahilf",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/gut-aufgeteilte-wohnung-mit-balkon-kfz-stellplatz-klimaanlage-naehe-u-bahn-u4-57a-1270104961/
VILLAGE IM DRITTEN | MODERNE 3-ZIMMER WOHNUNG MIT BALKON,€ 522.000,"Wien, 03. Bezirk, Landstraße",3,72,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/village-im-dritten-moderne-3-zimmer-wohnung-mit-balkon-1322777260/
Hofseitige Altbau-Wohnung | Top Lage direkt neben U-Bahn | Balkon-Anbau möglich,€ 448.000,"Wien, 03. Bezirk, Landstraße",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/hofseitige-altbau-wohnung-top-lage-direkt-neben-u-bahn-balkon-anbau-moeglich-929953814/
Sanieren nach eigener Vorstellungen - 3 Zimmer Altbauwohnung in der Kaiserstraße!,€ 357.500,"Wien, 07. Bezirk, Neubau",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/sanieren-nach-eigener-vorstellungen-3-zimmer-altbauwohnung-in-der-kaiserstrasse-1441527991/
"Preiswertes Wohnen im ""Village im Dritten - PARK FLATS"" - Provisionsfreie 3-Zimmer Wohnung mit Balkon (Erstbezug!)",€ 478.800,"Wien, 03. Bezirk, Landstraße",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/preiswertes-wohnen-im-village-im-dritten-park-flats-provisionsfreie-3-zimmer-wohnung-mit-balkon-erstbezug-1328096313/
"Preiswertes Wohnen im ""Village im Dritten - PARK FLATS"" - Provisionsfreie 3-Zimmer Wohnung mit Balkon (Erstbezug!)",€ 531.600,"Wien, 03. Bezirk, Landstraße",3,81,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/preiswertes-wohnen-im-village-im-dritten-park-flats-provisionsfreie-3-zimmer-wohnung-mit-balkon-erstbezug-1831484413/
"Helle WG Altbau 3-Zimmer, 2. Stock mit Lift - U1/ U2 Praterstern/ Volkertmarkt",€ 344.500,"Wien, 02. Bezirk, Leopoldstadt",3,64,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/helle-wg-altbau-3-zimmer-2-stock-mit-lift-u1-u2-praterstern-volkertmarkt-1974191692/
The Legacy - Zukunft berührt Geschichte,ab € 345.000,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/the-legacy-zukunft-beruehrt-geschichte-1767228560/
"#SQ - RUHIGE, SANIERUNGSBEDÜRFTIGE 3 ZIMMER ALTBAUWOHNUNG MITTEN IM 6ten /HAUS DES MEERES - TOP 2",€ 399.000,"Wien, 06. Bezirk, Mariahilf",3,77,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/-sq-ruhige-sanierungsbeduerftige-3-zimmer-altbauwohnung-mitten-im-6ten-haus-des-meeres-top-2-1800186655/
++NEU++ Anlegerhit: Vermietete 3-Zimmer-Wohnung mit Loggia und Top-Anbindung! Taborstraße Nähe,€ 419.000,"Wien, 02. Bezirk, Leopoldstadt",3,76,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/-neu-anlegerhit-vermietete-3-zimmer-wohnung-mit-loggia-und-top-anbindung-taborstrasse-naehe-1753453255/
IHR NEUES ZUHAUSE - Sanierungsbedürftiger Stilaltbau Nähe Burggasse,€ 357.500,"Wien, 07. Bezirk, Neubau",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/ihr-neues-zuhause-sanierungsbeduerftiger-stilaltbau-naehe-burggasse-1306492500/
"Das Haus trägt Smoking, die Wohnung wartet noch auf ihr Kleid! Renovierungsbedürftige Altbauwohnung mit toller Raumaufteilung + Traumhaft schönes Haus + Perfekte Infrastruktur und Anbindung! Jetzt z",€ 329.000,"Wien, 20. Bezirk, Brigittenau",3,63,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/das-haus-traegt-smoking-die-wohnung-wartet-noch-auf-ihr-kleid-renovierungsbeduerftige-altbauwohnung-mit-toller-raumaufteilung-traumhaft-schoenes-haus-perfekte-infrastruktur-und-anbindung-jetzt-z-1589298632/
++NEU++ Fantastische 3-Zimmer Neubauwohnung mit Loggia - Top-Investment - Hof-Ruhelage,€ 349.800,"Wien, 20. Bezirk, Brigittenau",3,81,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-neu-fantastische-3-zimmer-neubauwohnung-mit-loggia-top-investment-hof-ruhelage-1839964733/
"Charmante 3-Zimmer-Eckwohnung in Jugendstilhaus, zwei Eingänge - Einsiedlergasse",€ 329.000,"Wien, 05. Bezirk, Margareten",3,68,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/charmante-3-zimmer-eckwohnung-in-jugendstilhaus-zwei-eingaenge-einsiedlergasse-852942768/
